-1.0	231
-1.0	212
-1.0	188
-1.0	204
-1.0	218
-1.0	218
-1.0	226
-1.0	219
-1.0	210
-1.0	212
-1.0	203
-1.0	178
-1.0	202
-1.0	246
-1.0	234
-1.0	221
-1.0	230
-1.0	237
-1.0	238
-1.0	219
-2.0	57
-2.0	61
-2.0	63
-2.0	53
-2.0	53
-2.0	75
-2.0	73
-2.0	46
-2.0	57
-2.0	59
1667.8907	206
1667.6248	225
1667.3590	235
1667.0932	217
1666.8273	212
1666.5615	211
1666.2956	172
1666.0298	182
1665.7640	193
1665.4981	154
1665.2323	188
1664.9664	170
1664.7006	168
1664.4348	163
1664.1689	162
1663.9031	122
1663.6372	127
1663.3714	163
1663.1056	174
1662.8397	161
1662.5739	163
1662.3080	153
1662.0422	153
1661.2447	172
1660.4472	200
1659.6496	205
1658.8521	220
1658.0546	198
1657.2571	215
1656.4596	211
1655.6620	217
1654.8645	235
1654.5987	192
1667.8907	218
1667.6248	214
1667.3590	230
1667.0932	202
1666.8273	223
1666.5615	230
1666.2956	195
1666.0298	202
1665.7640	192
1665.4981	155
1665.2323	174
1664.9664	145
1664.7006	157
1664.4348	148
1664.1689	151
1663.9031	163
1663.6372	172
1663.3714	152
1663.1056	139
1662.8397	158
1662.5739	167
1662.3080	153
1662.0422	167
1661.2447	188
1660.4472	194
1659.6496	189
1658.8521	207
1658.0546	211
1657.2571	201
1656.4596	229
1655.6620	213
1654.8645	221
1654.5987	217
1667.8907	202
1667.6248	211
1667.3590	232
1667.0932	220
1666.8273	195
1666.5615	173
1666.2956	214
1666.0298	189
1665.7640	167
1665.4981	166
1665.2323	156
1664.9664	164
1664.7006	167
1664.4348	140
1664.1689	180
1663.9031	159
1663.6372	159
1663.3714	161
1663.1056	148
1662.8397	155
1662.5739	155
1662.3080	166
1662.0422	174
1661.2447	171
1660.4472	192
1659.6496	185
1658.8521	207
1658.0546	205
1657.2571	186
1656.4596	230
1655.6620	180
1654.8645	221
1654.5987	212
1667.8907	196
1667.6248	214
1667.3590	209
1667.0932	197
1666.8273	220
1666.5615	217
1666.2956	183
1666.0298	192
1665.7640	163
1665.4981	179
1665.2323	141
1664.9664	145
1664.7006	158
1664.4348	173
1664.1689	159
1663.9031	144
1663.6372	122
1663.3714	182
1663.1056	160
1662.8397	165
1662.5739	156
1662.3080	177
1662.0422	161
1661.2447	182
1660.4472	187
1659.6496	175
1658.8521	201
1658.0546	190
1657.2571	212
1656.4596	204
1655.6620	225
1654.8645	209
1654.5987	199
-1.0	220
-1.0	196
-1.0	228
-1.0	251
-1.0	202
-1.0	217
-1.0	217
-1.0	222
-1.0	200
-1.0	216
-2.0	62
-2.0	51
-2.0	65
-2.0	62
-2.0	68
-2.0	46
-2.0	60
-2.0	69
-2.0	49
-2.0	68
1667.8907	211
1667.6248	215
1667.3590	183
1667.0932	237
1666.8273	189
1666.5615	198
1666.2956	198
1666.0298	194
1665.7640	162
1665.4981	181
1665.2323	164
1664.9664	141
1664.7006	159
1664.4348	162
1664.1689	150
1663.9031	169
1663.6372	147
1663.3714	157
1663.1056	146
1662.8397	149
1662.5739	154
1662.3080	158
1662.0422	161
1661.2447	192
1660.4472	190
1659.6496	164
1658.8521	190
1658.0546	209
1657.2571	219
1656.4596	207
1655.6620	206
1654.8645	236
1654.5987	235
1667.8907	205
1667.6248	229
1667.3590	228
1667.0932	206
1666.8273	183
1666.5615	213
1666.2956	193
1666.0298	161
1665.7640	194
1665.4981	160
1665.2323	170
1664.9664	169
1664.7006	156
1664.4348	134
1664.1689	139
1663.9031	142
1663.6372	144
1663.3714	144
1663.1056	139
1662.8397	162
1662.5739	160
1662.3080	186
1662.0422	179
1661.2447	189
1660.4472	185
1659.6496	184
1658.8521	213
1658.0546	176
1657.2571	210
1656.4596	229
1655.6620	214
1654.8645	207
1654.5987	215
1667.8907	213
1667.6248	228
1667.3590	202
1667.0932	229
1666.8273	185
1666.5615	243
1666.2956	186
1666.0298	165
1665.7640	168
1665.4981	185
1665.2323	204
1664.9664	185
1664.7006	161
1664.4348	151
1664.1689	143
1663.9031	165
1663.6372	146
1663.3714	141
1663.1056	143
1662.8397	135
1662.5739	164
1662.3080	158
1662.0422	188
1661.2447	160
1660.4472	205
1659.6496	195
1658.8521	174
1658.0546	197
1657.2571	207
1656.4596	209
1655.6620	232
1654.8645	206
1654.5987	215
1667.8907	212
1667.6248	227
1667.3590	232
1667.0932	224
1666.8273	232
1666.5615	162
1666.2956	183
1666.0298	172
1665.7640	184
1665.4981	174
1665.2323	163
1664.9664	155
1664.7006	158
1664.4348	161
1664.1689	126
1663.9031	147
1663.6372	152
1663.3714	162
1663.1056	141
1662.8397	162
1662.5739	157
1662.3080	164
1662.0422	170
1661.2447	181
1660.4472	190
1659.6496	199
1658.8521	209
1658.0546	211
1657.2571	218
1656.4596	211
1655.6620	194
1654.8645	215
1654.5987	204
-1.0	216
-1.0	226
-1.0	216
-1.0	227
-1.0	212
-1.0	238
-1.0	193
-1.0	211
-1.0	208
-1.0	208
-2.0	71
-2.0	79
-2.0	63
-2.0	70
-2.0	71
-2.0	56
-2.0	54
-2.0	59
-2.0	54
-2.0	53
1667.8907	213
1667.6248	228
1667.3590	200
1667.0932	203
1666.8273	220
1666.5615	210
1666.2956	196
1666.0298	169
1665.7640	191
1665.4981	172
1665.2323	169
1664.9664	156
1664.7006	150
1664.4348	165
1664.1689	146
1663.9031	145
1663.6372	144
1663.3714	167
1663.1056	116
1662.8397	150
1662.5739	149
1662.3080	156
1662.0422	179
1661.2447	194
1660.4472	181
1659.6496	175
1658.8521	206
1658.0546	214
1657.2571	202
1656.4596	205
1655.6620	207
1654.8645	208
1654.5987	193
1667.8907	229
1667.6248	227
1667.3590	210
1667.0932	186
1666.8273	223
1666.5615	192
1666.2956	187
1666.0298	169
1665.7640	205
1665.4981	154
1665.2323	168
1664.9664	166
1664.7006	157
1664.4348	159
1664.1689	160
1663.9031	164
1663.6372	142
1663.3714	129
1663.1056	153
1662.8397	149
1662.5739	154
1662.3080	158
1662.0422	151
1661.2447	174
1660.4472	164
1659.6496	196
1658.8521	167
1658.0546	190
1657.2571	195
1656.4596	204
1655.6620	196
1654.8645	237
1654.5987	213
1667.8907	236
1667.6248	212
1667.3590	215
1667.0932	207
1666.8273	196
1666.5615	191
1666.2956	176
1666.0298	207
1665.7640	171
1665.4981	201
1665.2323	160
1664.9664	159
1664.7006	130
1664.4348	155
1664.1689	166
1663.9031	147
1663.6372	147
1663.3714	142
1663.1056	169
1662.8397	158
1662.5739	153
1662.3080	178
1662.0422	155
1661.2447	160
1660.4472	178
1659.6496	193
1658.8521	174
1658.0546	206
1657.2571	179
1656.4596	214
1655.6620	214
1654.8645	208
1654.5987	233
1667.8907	227
1667.6248	217
1667.3590	176
1667.0932	218
1666.8273	218
1666.5615	219
1666.2956	169
1666.0298	194
1665.7640	179
1665.4981	173
1665.2323	163
1664.9664	163
1664.7006	107
1664.4348	148
1664.1689	143
1663.9031	145
1663.6372	184
1663.3714	155
1663.1056	148
1662.8397	157
1662.5739	159
1662.3080	152
1662.0422	163
1661.2447	197
1660.4472	198
1659.6496	201
1658.8521	183
1658.0546	210
1657.2571	207
1656.4596	213
1655.6620	224
1654.8645	222
1654.5987	197
-1.0	226
-1.0	218
-1.0	230
-1.0	229
-1.0	246
-1.0	193
-1.0	209
-1.0	229
-1.0	190
-1.0	195
-2.0	68
-2.0	79
-2.0	66
-2.0	53
-2.0	60
-2.0	79
-2.0	55
-2.0	67
-2.0	67
-2.0	63
1667.8907	211
1667.6248	216
1667.3590	219
1667.0932	230
1666.8273	222
1666.5615	192
1666.2956	183
1666.0298	163
1665.7640	187
1665.4981	169
1665.2323	152
1664.9664	170
1664.7006	157
1664.4348	170
1664.1689	121
1663.9031	151
1663.6372	143
1663.3714	167
1663.1056	158
1662.8397	158
1662.5739	172
1662.3080	164
1662.0422	169
1661.2447	183
1660.4472	206
1659.6496	199
1658.8521	219
1658.0546	218
1657.2571	226
1656.4596	205
1655.6620	229
1654.8645	202
1654.5987	239
1667.8907	197
1667.6248	237
1667.3590	214
