1665.2323	76
1664.9664	90
1664.7006	95
1664.4348	98
1664.1689	90
1663.9031	90
1663.6372	112
1663.3714	101
1662.0422	114
1660.7130	130
1659.3838	125
1658.0546	119
1656.7254	116
-1.0	133
-1.0	118
-1.0	112
-1.0	130
-1.0	122
-1.0	109
-1.0	121
-1.0	120
-1.0	104
-1.0	109
1667.8907	90
1667.6248	124
1667.3590	114
1667.0932	112
1666.8273	131
1666.5615	102
1666.2956	91
1666.0298	87
1665.7640	82
1665.4981	100
1665.2323	105
1664.9664	73
1664.7006	124
1664.4348	96
1664.1689	121
1663.9031	110
1663.6372	108
1663.3714	112
1662.0422	104
1660.7130	123
1659.3838	105
1658.0546	122
1656.7254	121
-1.0	111
-1.0	115
-1.0	124
-1.0	128
-1.0	111
-1.0	115
-1.0	126
-1.0	113
-1.0	126
-1.0	131
1667.8907	125
1667.6248	190
1667.3590	125
1667.0932	120
1666.8273	106
1666.5615	115
1666.2956	90
1666.0298	86
1665.7640	93
1665.4981	92
1665.2323	89
1664.9664	96
1664.7006	94
1664.4348	111
1664.1689	109
1663.9031	115
1663.6372	122
1663.3714	100
1662.0422	126
1660.7130	128
1659.3838	139
1658.0546	108
1656.7254	129
-1.0	125
-1.0	127
-1.0	115
-1.0	121
-1.0	130
-1.0	117
-1.0	103
-1.0	97
-1.0	109
-1.0	123
1667.8907	123
1667.6248	110
1667.3590	123
1667.0932	125
1666.8273	117
1666.5615	94
1666.2956	79
1666.0298	91
1665.7640	114
1665.4981	108
1665.2323	84
1664.9664	92
1664.7006	87
1664.4348	107
1664.1689	103
1663.9031	106
1663.6372	82
1663.3714	104
1662.0422	106
1660.7130	120
1659.3838	123
1658.0546	112
1656.7254	131
-1.0	111
-1.0	131
-1.0	114
-1.0	131
-1.0	105
-1.0	119
-1.0	118
-1.0	128
-1.0	96
-1.0	119
1667.8907	114
1667.6248	110
1667.3590	124
1667.0932	121
1666.8273	98
1666.5615	98
1666.2956	95
1666.0298	77
1665.7640	88
1665.4981	89
1665.2323	84
1664.9664	101
1664.7006	92
1664.4348	92
1664.1689	100
1663.9031	106
1663.6372	98
1663.3714	115
1662.0422	110
1660.7130	114
1659.3838	106
1658.0546	95
1656.7254	122
-1.0	119
-1.0	96
-1.0	110
-1.0	113
-1.0	122
-1.0	139
-1.0	105
-1.0	123
-1.0	101
-1.0	120
1667.8907	111
1667.6248	108
1667.3590	123
1667.0932	114
1666.8273	104
1666.5615	106
1666.2956	75
1666.0298	93
1665.7640	87
1665.4981	86
1665.2323	90
1664.9664	94
1664.7006	71
1664.4348	103
1664.1689	97
1663.9031	102
1663.6372	94
1663.3714	129
1662.0422	121
1660.7130	98
1659.3838	113
1658.0546	89
1656.7254	102
-1.0	133
-1.0	115
-1.0	99
-1.0	120
-1.0	124
-1.0	128
-1.0	108
-1.0	118
-1.0	128
-1.0	124
1667.8907	119
1667.6248	111
1667.3590	132
1667.0932	108
1666.8273	97
1666.5615	108
1666.2956	83
1666.0298	69
1665.7640	100
1665.4981	70
1665.2323	85
1664.9664	95
1664.7006	93
1664.4348	106
1664.1689	100
1663.9031	99
1663.6372	109
1663.3714	102
1662.0422	128
1660.7130	122
1659.3838	111
1658.0546	110
1656.7254	100
-1.0	132
-1.0	118
-1.0	94
-1.0	131
-1.0	126
-1.0	144
-1.0	133
-1.0	119
-1.0	156
-1.0	115
1667.8907	113
1667.6248	143
1667.3590	115
1667.0932	123
1666.8273	122
1666.5615	108
1666.2956	99
1666.0298	100
1665.7640	140
1665.4981	82
1665.2323	103
1664.9664	126
1664.7006	88
1664.4348	99
1664.1689	95
1663.9031	107
1663.6372	114
1663.3714	126
1662.0422	131
1660.7130	91
1659.3838	103
1658.0546	135
1656.7254	110
-1.0	129
-1.0	122
-1.0	126
-1.0	120
-1.0	87
-1.0	116
-1.0	120
-1.0	109
-1.0	113
-1.0	109
1667.8907	104
1667.6248	99
1667.3590	138
1667.0932	126
1666.8273	118
1666.5615	118
1666.2956	76
1666.0298	99
1665.7640	102
1665.4981	105
1665.2323	102
1664.9664	89
1664.7006	86
1664.4348	98
1664.1689	109
1663.9031	107
1663.6372	106
1663.3714	109
1662.0422	126
1660.7130	100
1659.3838	120
1658.0546	120
1656.7254	123
-1.0	131
-1.0	97
-1.0	124
-1.0	133
-1.0	112
-1.0	131
-1.0	108
-1.0	114
-1.0	112
-1.0	107
1667.8907	132
1667.6248	108
1667.3590	106
1667.0932	119
1666.8273	106
1666.5615	125
1666.2956	78
1666.0298	87
1665.7640	92
1665.4981	78
1665.2323	105
1664.9664	100
1664.7006	89
1664.4348	100
1664.1689	94
1663.9031	108
1663.6372	104
1663.3714	114
1662.0422	132
1660.7130	108
1659.3838	110
1658.0546	104
1656.7254	115
-1.0	123
-1.0	116
-1.0	102
-1.0	120
-1.0	125
-1.0	120
-1.0	104
-1.0	118
-1.0	102
-1.0	106
1667.8907	127
1667.6248	112
1667.3590	120
1667.0932	115
1666.8273	89
1666.5615	98
1666.2956	98
1666.0298	71
1665.7640	80
1665.4981	78
1665.2323	99
1664.9664	90
1664.7006	86
1664.4348	82
1664.1689	106
1663.9031	96
1663.6372	107
1663.3714	108
1662.0422	118
1660.7130	114
1659.3838	112
1658.0546	111
1656.7254	116
-1.0	99
-1.0	113
-1.0	134
-1.0	144
-1.0	123
-1.0	113
-1.0	128
-1.0	125
-1.0	121
-1.0	127
1667.8907	107
1667.6248	130
1667.3590	118
1667.0932	122
1666.8273	101
1666.5615	99
1666.2956	92
1666.0298	95
1665.7640	94
1665.4981	110
1665.2323	96
1664.9664	86
1664.7006	70
1664.4348	113
1664.1689	100
1663.9031	104
1663.6372	114
1663.3714	98
1662.0422	101
1660.7130	101
1659.3838	138
1658.0546	122
1656.7254	113
-1.0	115
-1.0	130
-1.0	110
-1.0	124
-1.0	122
-1.0	135
-1.0	111
-1.0	95
-1.0	123
-1.0	133
1667.8907	98
1667.6248	133
1667.3590	125
1667.0932	111
1666.8273	103
1666.5615	106
1666.2956	88
1666.0298	98
1665.7640	100
1665.4981	105
1665.2323	101
1664.9664	85
1664.7006	92
1664.4348	87
1664.1689	108
1663.9031	104
1663.6372	95
1663.3714	108
1662.0422	120
1660.7130	99
1659.3838	145
1658.0546	119
1656.7254	107
-1.0	95
-1.0	134
-1.0	117
-1.0	95
-1.0	112
-1.0	130
-1.0	124
-1.0	135
-1.0	108
-1.0	112
1667.8907	119
1667.6248	131
1667.3590	107
1667.0932	133
1666.8273	98
1666.5615	107
1666.2956	96
1666.0298	75
1665.7640	92
1665.4981	82
1665.2323	93
1664.9664	97
1664.7006	107
1664.4348	97
1664.1689	98
1663.9031	90
1663.6372	69
1663.3714	104
1662.0422	121
1660.7130	105
1659.3838	113
1658.0546	111
1656.7254	128
-1.0	115
-1.0	116
-1.0	121
-1.0	117
-1.0	138
-1.0	119
-1.0	98
-1.0	138
-1.0	104
-1.0	147
1667.8907	117
1667.6248	114
1667.3590	104
1667.0932	126
1666.8273	101
1666.5615	101
1666.2956	106
1666.0298	80
1665.7640	88
1665.4981	80
1665.2323	83
1664.9664	103
1664.7006	92
1664.4348	109
1664.1689	104
1663.9031	81
1663.6372	100
1663.3714	93
1662.0422	99
1660.7130	111
1659.3838	130
1658.0546	150
1656.7254	101
-1.0	97
-1.0	111
-1.0	137
-1.0	110
-1.0	116
-1.0	106
-1.0	127
-1.0	115
-1.0	99
-1.0	108
1667.8907	113
1667.6248	120
1667.3590	118
1667.0932	126
1666.8273	84
1666.5615	96
1666.2956	79
1666.0298	88
1665.7640	71
1665.4981	68
1665.2323	95
1664.9664	61
1664.7006	92
1664.4348	89
1664.1689	100
1663.9031	110
1663.6372	109
1663.3714	114
1662.0422	126
1660.7130	117
1659.3838	117
1658.0546	101
1656.7254	110
-1.0	108
-1.0	127
-1.0	125
-1.0	145
-1.0	111
-1.0	114
-1.0	111
-1.0	127
-1.0	108
-1.0	128
1667.8907	113
1667.6248	124
1667.3590	122
1667.0932	123
1666.8273	112
1666.5615	121
1666.2956	75
1666.0298	90
1665.7640	90
1665.4981	85
1665.2323	75
1664.9664	94
1664.7006	109
1664.4348	90
1664.1689	113
1663.9031	110
1663.6372	104
1663.3714	102
1662.0422	127
1660.7130	112
1659.3838	111
1658.0546	119
1656.7254	129
-1.0	107
-1.0	113
-1.0	144
-1.0	116
-1.0	123
-1.0	119
-1.0	185
-1.0	106
-1.0	117
-1.0	90
1667.8907	97
1667.6248	120
1667.3590	130
1667.0932	113
1666.8273	106
1666.5615	100
1666.2956	94
1666.0298	74
1665.7640	67
1665.4981	92
1665.2323	105
1664.9664	91
1664.7006	111
1664.4348	87
1664.1689	90
1663.9031	87
1663.6372	107
1663.3714	114
1662.0422	107
1660.7130	117
1659.3838	130
1658.0546	127
1656.7254	119
